postcode_2016,Outer Regional Australia,Remote Australia,Very Remote Australia,Major Cities of Australia,Inner Regional Australia,ra_code,ra,ra_digit2,irsad_score_weighted,irsd_score_weighted,economic_score_weighted,education_score_weighted,irsad_decile_weighted,irsd_decile_weighted,economic_decile_weighted,education_decile_weighted,irsd_score_average,irsad_score_average,economic_score_average,education_score_average,irsd_decile_average,irsad_decile_average,economic_decile_average,education_decile_average
2234,0,0,0,99.82,0,10,Major Cities of Australia,0,1108.459758365255,1098.7665260178285,1138.8092773929293,1108.459758365255,9.058257204288026,9.116493208246274,9.367080284457792,9.058257204288026,1095.8902439024391,1106.0243902439024,1136.2682926829268,1064,9.076086956521738,8.98913043478261,9.358695652173912,7.673913043478261
2250,0,0,0,18.76,81.21,11,Inner Regional Australia,1,997.2646788366116,1006.4873414778436,1004.3388496978006,997.2646788366116,5.328133509884183,5.4805890965375115,5.653516011040423,5.328133509884183,1011.327868852459,1003.0382513661202,1011.5027322404371,1008.2786885245902,5.668393782383419,5.549222797927461,5.917098445595855,5.813471502590674
2251,0,0,0,99.72,0,10,Major Cities of Australia,0,1028.944935919693,1038.2560413987721,1051.1133910240828,1028.944935919693,6.423472418727215,6.69160512030394,7.125327034651555,6.423472418727215,1038.6222222222223,1031.4222222222222,1051.5,1028.4,6.797872340425532,6.574468085106383,7.25531914893617,6.5212765957446805
2256,0,0,0,47.36,52.34,11,Inner Regional Australia,1,949.8584735993799,957.008586545239,948.0964949300178,949.8584735993799,3.787793145492493,3.7818612461469443,3.7829075882843943,3.787793145492493,960.4347826086956,951.9130434782609,951.5217391304348,966.1086956521739,3.9,3.84,3.9,4.32
2257,0,0,0,99.38,0,10,Major Cities of Australia,0,966.0139923609856,979.5945318600762,977.6273816042914,966.0139923609856,4.166713629367053,4.316144799739561,4.560434728068495,4.166713629367053,978.9625,966.625,979.2125,970.8875,4.469879518072289,4.289156626506024,4.686746987951807,4.554216867469879
2258,0,0,0,24.03,75.97,11,Inner Regional Australia,1,1030.8463859514784,1042.7009260441719,1052.4127916429115,1030.8463859514784,6.190416279962322,6.693721917198068,7.068601789803615,6.190416279962322,1051.4,1038.08,1066.8,1021.6,7.037037037037037,6.518518518518518,7.555555555555555,6.222222222222222
2259,0,0,0,36.84,63.11,11,Inner Regional Australia,1,957.8628391264904,975.5703804645409,1009.4900358682868,957.8628391264904,4.0533463222260275,4.337216919690628,5.761660775723276,4.0533463222260275,974.4054054054054,955.7905405405405,1009.2094594594595,930.8986486486486,4.31875,3.975,5.71875,3.3625
2260,0,0,0,99.95,0,10,Major Cities of Australia,0,1076.9625174943053,1075.249363513291,1080.4463503705329,1076.9625174943053,8.084122648644232,8.187818096130266,8.140402186132222,8.084122648644232,1075.4603174603174,1076.142857142857,1088.7936507936508,1068.4444444444443,8.238805970149254,8.104477611940299,8.402985074626866,7.850746268656716
2261,0,0,0,99.84,0,10,Major Cities of Australia,0,959.4834040159542,978.7757093764124,986.6310219735219,959.4834040159542,4.128630323931056,4.547921521642442,5.044907979139018,4.128630323931056,986,967.9214285714286,997.2142857142857,959.5142857142857,4.786206896551724,4.379310344827586,5.296551724137931,4.186206896551724
2262,0,0,0,99.72,0.03,10,Major Cities of Australia,0,905.9363267346026,931.2340730314445,968.6629146558515,905.9363267346026,2.2630626404523118,2.679086728088796,4.087614840367919,2.2630626404523118,931.5098039215686,906.4117647058823,970.0784313725491,884.7115384615385,2.709090909090909,2.2545454545454544,4.090909090909091,1.9636363636363636
2263,0,0,0,99.49,0,10,Major Cities of Australia,0,893.8640010985085,909.9973110888088,936.9996329976112,893.8640010985085,2.229709426575008,2.495130780606136,3.2633516635526076,2.229709426575008,916.6271186440678,901.1186440677966,942.4915254237288,898.9152542372881,2.693548387096774,2.467741935483871,3.467741935483871,2.4193548387096775
2264,0,0,0,54.66,45.3,10,Major Cities of Australia,0,960.3041705188547,976.6719982124793,993.7486512081381,960.3041705188547,3.9532499366794194,4.292290146092391,4.96012189935943,3.9532499366794194,978.725,964.375,1000.75,961.3,4.511111111111111,4.2,5.333333333333333,4.333333333333333
2265,0,0,0,13.21,86.79,11,Inner Regional Australia,1,1001.4138754827427,1005.7603748534423,1012.9716122919657,1001.4138754827427,5.2258045616489595,5.29110528538015,5.8809063705961355,5.2258045616489595,1006.0909090909091,996.5,1020.4545454545455,994.5,5.318181818181818,5.181818181818182,6.090909090909091,5.363636363636363
2267,0,0,0,98.4,0,10,Major Cities of Australia,0,981.2620459681975,995.5268287019279,998.5257193933588,981.2620459681975,4.627347415564604,4.888929248504622,5.337625161964629,4.627347415564604,1012.5,998.5,1018.25,1005.875,5.5,5.25,6,5.875
2278,0,0,0,99.94,0.06,10,Major Cities of Australia,0,953.3253415736158,999.7374445913869,1040.1033322927262,953.3253415736158,3.607999136503482,4.942914395137508,6.7559953552734,3.607999136503482,1010.2307692307693,970.1538461538462,1042.6923076923076,907,5.384615384615385,4.153846153846154,6.846153846153846,2.6153846153846154
2280,0,0,0,99.79,0,10,Major Cities of Australia,0,991.4690629031694,1007.7097874300654,1013.6354164831814,991.4690629031694,5.224107620957658,5.701452363010111,5.887451824143192,5.224107620957658,993.7391304347826,978,1002.695652173913,962.5072463768116,5.486486486486487,5.054054054054054,5.648648648648648,4.554054054054054
2281,0,0,0,36.16,63.43,11,Inner Regional Australia,1,961.3776277996011,981.4901723105492,994.5526814415866,961.3776277996011,4.232578393473093,4.553434725268162,5.264100625732973,4.232578393473093,981.1470588235294,960.0882352941177,994.8235294117648,940.3529411764706,4.472222222222222,4.111111111111111,5.138888888888889,3.6666666666666665
2282,0,0,0,99.83,0,10,Major Cities of Australia,0,1038.0733224652429,1050.1364341121193,1046.779206470992,1038.0733224652429,6.662728292653914,7.063152404128365,6.89837285225905,6.662728292653914,1049.3111111111111,1036.9777777777779,1048.8444444444444,1023.7333333333333,6.916666666666667,6.5625,6.916666666666667,6.3125
2283,0,0,0,99.73,0.02,10,Major Cities of Australia,0,957.896334361855,973.4320529626011,987.0977288227149,957.896334361855,4.167178100721258,4.436151619792339,5.011724935628568,4.167178100721258,974.7972972972973,957.1891891891892,989.027027027027,948.7972972972973,4.384615384615385,4.064102564102564,5.0256410256410255,3.9871794871794872
2284,0,0,0,99.72,0,10,Major Cities of Australia,0,934.1608167120405,950.474687499421,963.9530030979254,934.1608167120405,3.3403410340452706,3.7306214345430475,4.1807608321812815,3.3403410340452706,950.3939393939394,931.2121212121212,962.4242424242424,924.4545454545455,3.7027027027027026,3.27027027027027,4.1891891891891895,3.2972972972972974
2285,0,0,0,100,0,10,Major Cities of Australia,0,983.2462204136486,1006.6036728384349,1020.621656227158,983.2462204136486,4.909456860278789,5.454109847365853,6.049995121772851,4.909456860278789,1000.5842696629213,976.7303370786517,1014.5393258426966,949.9662921348314,5.255102040816326,4.714285714285714,5.959183673469388,4.030612244897959
2286,0,0,0,99.96,0.04,10,Major Cities of Australia,0,934.8378545586658,972.5391921010594,1000.1618272172093,934.8378545586658,3.0108050018266264,3.754393812225783,5.0713217600815454,3.0108050018266264,996.1875,962.875,1028.8125,911.4375,4.823529411764706,4.0588235294117645,6.294117647058823,2.7058823529411766
2287,0,0,0,99.99,0.01,10,Major Cities of Australia,0,979.591450047411,989.9373253111174,994.2834868701797,979.591450047411,4.704764011020029,4.875078077544438,5.274946755182216,4.704764011020029,976.5111111111111,968.5888888888888,978.6666666666666,968.8444444444444,4.597938144329897,4.463917525773196,5.020618556701031,4.536082474226804
2289,0,0,0,100,0,10,Major Cities of Australia,0,1040.7247601374422,1051.7034293622505,1024.864677173109,1040.7247601374422,6.800793510047677,7.090798668696946,6.254784066160311,6.800793510047677,1044.0483870967741,1033.774193548387,1019.5,1042.2903225806451,7,6.656716417910448,6.119402985074627,7.029850746268656
2290,0,0,0,99.97,0,10,Major Cities of Australia,0,997.287387656294,1012.3448948940496,1007.2397806645255,997.287387656294,5.4505465959189365,5.739879199392164,5.563749300973731,5.4505465959189365,993.3157894736842,981.2456140350877,993.561403508772,981.4649122807018,5.601694915254237,5.288135593220339,5.466101694915254,5.262711864406779
2291,0,0,0,100,0,10,Major Cities of Australia,0,1088.7929359829823,1075.6012758709085,1039.8606998473444,1088.7929359829823,8.320145887076432,8.127935305042316,6.650951096411662,8.320145887076432,1034.4102564102564,1051.948717948718,1005.9487179487179,1079.5641025641025,7.619047619047619,7.690476190476191,6.261904761904762,8.119047619047619
2292,0,0,0,100,0,10,Major Cities of Australia,0,977.7088823935048,981.3813749113541,928.5287256662733,977.7088823935048,4.730008327214258,4.624107182789816,2.9758342536579856,4.730008327214258,961.1428571428571,963.5714285714286,908.0952380952381,1005.3809523809524,4.4,4.56,2.88,6
2293,0,0,0,100,0,10,Major Cities of Australia,0,1036.9440022620197,1031.348661447874,953.7705339487565,1036.9440022620197,6.613056344608403,6.110536126726607,3.574021498389587,6.613056344608403,1028.7,1033.5,947.5,1082.9,6,6.5,3.5,8.2
2294,0,0,0,98.77,0,10,Major Cities of Australia,0,995.5508451439626,995.3556827650316,928.5525077020053,995.5508451439626,5.15586304760446,4.825641853256061,2.7315516123541728,5.15586304760446,1002,998.8,938.2,1045,5,5.2,3,7
2295,0,0,0,99.75,0,10,Major Cities of Australia,0,969.2433304921191,976.56974245154,991.6944944434636,969.2433304921191,4.570081960753162,4.63866840443289,5.105585394192065,4.570081960753162,966.4615384615385,959,977.5384615384615,965.1538461538462,4.066666666666666,4.133333333333334,4.6,4.6
2296,0,0,0,100,0,10,Major Cities of Australia,0,993.7074158772184,986.9656528352867,907.6092573594972,993.7074158772184,5.015288248491248,4.435364143925738,2.5063926496362265,5.015288248491248,990.4444444444445,994.3333333333334,911.3333333333334,1056.4444444444443,4.5,5.1,2.4,7.4
2297,0,0,0,100,0,10,Major Cities of Australia,0,986.3008242217288,979.8350590478138,939.6396195804766,986.3008242217288,4.483129525737683,4.193439581122356,3.182919258689233,4.483129525737683,989.7142857142857,989.1428571428571,935.5714285714286,1044.4285714285713,4.5,4.875,2.875,7.125
2298,0,0,0,100,0,10,Major Cities of Australia,0,965.1702106109324,967.3942181719133,915.2891828514651,965.1702106109324,3.9899701256150846,3.786918857678238,2.579961358598873,3.9899701256150846,974.5925925925926,970.1481481481482,924.7777777777778,1002.5555555555555,3.892857142857143,4.107142857142857,2.75,5.607142857142857
2299,0,0,0,100,0,10,Major Cities of Australia,0,954.358343350419,944.2990542860729,904.834001722821,954.358343350419,4.0628762368389415,3.891446449903766,3.087701251047362,4.0628762368389415,949.6666666666666,959,913.8461538461538,1001.3589743589744,3.975609756097561,4.219512195121951,3.2439024390243905,5.634146341463414
2300,0,0,0,99.72,0,10,Major Cities of Australia,0,1070.0130361198956,1047.1729733637655,949.7125687441368,1070.0130361198956,7.8059420703742894,7.064083233961051,3.701354494488515,7.8059420703742894,1048.0714285714287,1069.1785714285713,955.4285714285714,1124.392857142857,7.103448275862069,7.793103448275862,3.896551724137931,9.137931034482758
2302,0,0,0,100,0,10,Major Cities of Australia,0,1025.1635357467997,1006.6503595039737,899.180762020115,1025.1635357467997,6.017405096334762,5.142835084197885,2.554528437510768,6.017405096334762,1049.8333333333333,1066.5,974.1666666666666,1113.1666666666667,7.142857142857143,7.714285714285714,4.428571428571429,9.142857142857142
2303,0,0,0,100,0,10,Major Cities of Australia,0,1000.5634548191916,981.0760111802539,945.8313920321148,1000.5634548191916,6.290224334274636,5.857934275011696,4.477877342183276,6.290224334274636,978.5666666666667,996.0333333333333,937.9,1040.9666666666667,5.516129032258065,5.903225806451613,4.129032258064516,7.225806451612903
2304,0,0,0,99.85,0,10,Major Cities of Australia,0,952.46356977872,955.1863542408803,918.553744205359,952.46356977872,3.707303803511448,3.4504302197020884,2.6994742998266585,3.707303803511448,953.2439024390244,951.4878048780488,918.439024390244,991.5853658536586,3.4318181818181817,3.6818181818181817,2.75,5.25
2305,0,0,0,100,0,10,Major Cities of Australia,0,1041.8630744779114,1041.802510789668,1013.5431833213829,1041.8630744779114,6.723265872779804,6.598439759270145,5.7793705127226564,6.723265872779804,1051.4782608695652,1048.9347826086957,1028.0652173913043,1063.9130434782608,6.901960784313726,6.9411764705882355,6.03921568627451,7.588235294117647
2306,0,0,0,100,0,10,Major Cities of Australia,0,698.9594912702881,661.7676237724111,727.9871297209075,698.9594912702881,1.0337105494845054,1.0776186888304164,1.08944819668139,1.0337105494845054,789.8125,799.75,841.125,819.6875,2.375,2.125,2.625,1.6875
2307,0,0,0,100,0,10,Major Cities of Australia,0,920.4775035159289,937.4573128039192,913.0293016727638,920.4775035159289,2.7271558259916895,2.766621669015699,2.6269357452459734,2.7271558259916895,915.3333333333334,909.4666666666667,901.6,927.1875,2.235294117647059,2.411764705882353,2.235294117647059,3.235294117647059
2308,0,0,0,100,0,10,Major Cities of Australia,0,938.9995409086229,923.1248434358887,885.9753736826273,938.9995409086229,3.3823857564193864,2.9385391698409027,2.1291770072370855,3.3823857564193864,947.2,961.8,896.2,1001.8,3,3.6666666666666665,2.1666666666666665,5.5
2311,76.62,0,0,0,23.38,12,Outer Regional Australia,2,951.8240575565678,961.4946653913883,1012.2105057453673,951.8240575565678,3.8212032889682295,3.949924633955162,5.770398858233537,3.8212032889682295,1003.1818181818181,990.7272727272727,1046.909090909091,976.9090909090909,5.181818181818182,5,6.909090909090909,4.818181818181818
2312,0,0,0,0,100,11,Inner Regional Australia,1,909.036613663455,938.4994647644999,999.9052451402978,909.036613663455,2.3727433326439202,2.8089638895397693,5.125397216086924,2.3727433326439202,962.7777777777778,938.2222222222222,1004.2222222222222,940,3.272727272727273,2.909090909090909,4.818181818181818,3.3636363636363638
2314,0,0,0,0.53,99.47,11,Inner Regional Australia,1,980.0750379361865,994.0861466386509,1055.651437362905,980.0750379361865,4.494445648767828,4.62083423657587,7.241668473151741,4.494445648767828,950,933,995.5,908.5,4.333333333333333,3.6666666666666665,6,3
2315,0,0,0,0,99.74,11,Inner Regional Australia,1,979.8915737664869,998.2249485725413,994.5542834786527,979.8915737664869,4.596820154671704,4.941895496016039,5.203015987530245,4.596820154671704,997,978.8055555555555,993.6388888888889,983.4166666666666,4.894736842105263,4.578947368421052,5.157894736842105,4.947368421052632
2316,0,0,0,0,99.85,11,Inner Regional Australia,1,970.5584930484873,997.1556579730691,1015.8994485951349,970.5584930484873,4.366923181526684,4.8000711365165705,5.79170364186594,4.366923181526684,996.2352941176471,970.5882352941177,1017.3529411764706,952.6470588235294,4.782608695652174,4.260869565217392,5.695652173913044,3.9130434782608696
2317,0,0,0,0,99.23,11,Inner Regional Australia,1,965.1771738312011,992.9668611436402,985.5720255507382,965.1771738312011,4.1009530347135605,4.557864982360713,4.762866592938757,4.1009530347135605,993.2777777777778,965.8333333333334,992.0555555555555,956.5,4.636363636363637,4.2272727272727275,5,4.090909090909091
2318,0,0,0,14.99,84.98,11,Inner Regional Australia,1,1009.237179984382,1032.2873320755425,1062.5437994637077,1009.237179984382,5.613940413796539,6.195870116424849,7.360571537340898,5.613940413796539,1017.0833333333334,995.3333333333334,1049.9722222222222,952.9166666666666,5.488372093023256,4.906976744186046,6.767441860465116,3.8372093023255816
2319,0,0,0,0,99.88,11,Inner Regional Australia,1,913.8967702769826,942.0566900441947,968.0253066402672,913.8967702769826,2.6165025250692464,3.0774966244063338,4.073166344761582,2.6165025250692464,958.952380952381,929.952380952381,985.0952380952381,902.5714285714286,3.52,2.96,4.6,2.32
2320,0,0,0,23.58,76.42,11,Inner Regional Australia,1,971.3435919598714,987.1643787744581,1014.0803273553684,971.3435919598714,4.639116620230666,5.04877928066044,5.933960937979994,4.639116620230666,994.4315789473684,979.0105263157894,1023.1473684210526,950,5.291666666666667,4.895833333333333,6.270833333333333,4.052083333333333
2321,0,0,0,15.7,84.3,11,Inner Regional Australia,1,995.7225665075647,1017.319155851078,1047.6530951879731,995.7225665075647,5.197974775080444,5.715415993883947,7.044503231803462,5.197974775080444,1010.4,992.8166666666667,1046.4666666666667,957.7666666666667,5.60655737704918,5.180327868852459,7.016393442622951,4.213114754098361
2322,0,0,0,89.03,10.95,10,Major Cities of Australia,0,938.9319983354388,962.4094074341621,1000.7853828146468,938.9319983354388,3.7968264226788873,4.46598936766077,5.414081872560123,3.7968264226788873,970.9672131147541,949.7049180327868,1009.2459016393443,910.2131147540983,4.65625,4.046875,5.65625,3.140625
2323,0,0,0,26.46,73.54,11,Inner Regional Australia,1,961.5461880291422,975.2103297831401,984.0904037126114,961.5461880291422,4.370699606312017,4.720925619769231,5.103977775230382,4.370699606312017,985.9651162790698,972.3604651162791,1003.9883720930233,956.7441860465116,5.045454545454546,4.670454545454546,5.659090909090909,4.215909090909091
2324,0.25,0,0,11,88.72,11,Inner Regional Australia,1,914.1509178907537,932.2175827922825,964.5788508699509,914.1509178907537,3.1022429313257645,3.6191775005734734,4.5195028791938325,3.1022429313257645,937.530303030303,921.3939393939394,971.969696969697,904.1363636363636,3.816901408450704,3.295774647887324,4.746478873239437,2.7464788732394365
2325,8.65,0,0,2,89.35,11,Inner Regional Australia,1,895.2291759031003,912.0031151668538,954.1876455354386,895.2291759031003,2.48364080500257,2.841382542023214,3.9923161537787633,2.48364080500257,936.7411764705882,919.9294117647058,976.7058823529412,905.8470588235294,3.4886363636363638,3.1136363636363638,4.704545454545454,2.8181818181818183
2326,0,0,0,29.3,70.7,11,Inner Regional Australia,1,872.1385445922491,892.71906325693806,957.7875174386161,872.1385445922491,2.1247728399152868,2.547920875037711,4.058382358403213,2.1247728399152868,904.32,884.56,964.24,849.16,2.888888888888889,2.4814814814814814,4.2592592592592595,1.7777777777777777
2327,0,0,0,99.92,0.08,10,Major Cities of Australia,0,865.7138588530612,892.8238512392372,924.5192795835022,865.7138588530612,1.5263526396089917,2.0422800950646507,2.9280747705558956,1.5263526396089917,900.4545454545455,873.6363636363636,936.5909090909091,843.8181818181819,2.1666666666666665,1.6666666666666667,3.2916666666666665,1.25
2328,85.41,0,0,0,14.59,12,Outer Regional Australia,2,935.0828092009193,957.3630391699469,999.3912404632733,935.0828092009193,3.1902326991568297,3.5906903900803204,5.103376948513164,3.1902326991568297,969.6666666666666,951.6666666666666,1006.7222222222222,926.6666666666666,3.736842105263158,3.6842105263157894,5.421052631578948,3.1578947368421053
2329,100,0,0,0,0,12,Outer Regional Australia,2,919.5479267873155,932.4675311754576,970.4528138174517,919.5479267873155,2.745578562416053,2.7029463742612694,4.16941420940549,2.745578562416053,967.4666666666667,957.6,1004.5333333333333,957.7333333333333,3.8,4,5.4,4.266666666666667
2330,41.21,0,0,0,58.79,11,Inner Regional Australia,1,966.362085385082,986.9237936125181,1015.4363683686204,966.362085385082,4.457061562907337,4.992590219457719,5.964911897308474,4.457061562907337,989.474358974359,971.3589743589744,1022,926.7051282051282,5.0256410256410255,4.589743589743589,6.17948717948718,3.2564102564102564
2331,0,0,0,0,100,11,Inner Regional Australia,1,1005.4927551202919,1035.9756646889361,1062.862632761368,1005.4927551202919,5.820637598897983,6.213211514094309,7.605785429290633,5.820637598897983,1023,998.6666666666666,1048.3333333333333,965.6666666666666,5.666666666666667,5.333333333333333,7,4.333333333333333
2333,49.43,0,0,0,50.57,11,Inner Regional Australia,1,909.7040692598102,921.8649026194748,953.305654641934,909.7040692598102,3.087405908097639,3.308784092460389,4.207744159483529,3.087405908097639,936.0425531914893,922.2765957446809,965.7446808510638,894.6808510638298,3.5833333333333335,3.3125,4.520833333333333,2.5833333333333335
2334,0,0,0,0,100,11,Inner Regional Australia,1,924.3083546263313,956.4160064774622,1004.912903251093,924.3083546263313,3.0579150129107635,3.210478308753921,5.391721729397487,3.0579150129107635,984.625,961.875,1034.25,907.625,4.25,4.125,6.5,2.75
2335,0,0,0,0,100,11,Inner Regional Australia,1,993.5069264963969,1016.4814028412256,1054.1948708960156,993.5069264963969,5.017823333027444,5.617798310948637,7.238373293971263,5.017823333027444,1027.48,1011.28,1069.16,963.28,6.04,5.68,7.76,4.16
2336,78.22,0,0,0,21.78,12,Outer Regional Australia,2,947.9448261561506,979.1100977944658,1014.6198493027132,947.9448261561506,3.840281079356634,4.415339403371196,5.669323717944946,3.840281079356634,1005.2941176470588,985.4705882352941,1045.4117647058824,941,5.117647058823529,4.9411764705882355,6.823529411764706,3.823529411764706
2337,90.85,0,0,0,9.15,12,Outer Regional Australia,2,979.7919135035245,996.3870401520938,1020.2044098655167,979.7919135035245,4.740123316404068,5.033502923183637,5.940526588756517,4.740123316404068,1006.2258064516129,992.1935483870968,1032.0967741935483,972.1290322580645,5.258064516129032,5.096774193548387,6.419354838709677,4.612903225806452
2338,100,0,0,0,0,12,Outer Regional Australia,2,916.4999998893818,924.459695650317,955.0037735615132,916.4999998893818,2.840299121761408,2.600601606683332,3.7724540179953667,2.840299121761408,981.4,971.8,1014.4,977,4.4,4.5,6,4.6
2339,100,0,0,0,0,12,Outer Regional Australia,2,962.6622143163361,973.0948339532551,1028.0653792501164,962.6622143163361,4.1785515412179794,4.178581244181327,6.688833207718273,4.1785515412179794,1012.375,1000.625,1042.625,991.625,5.5,5.5,6.875,5.25
2340,78.87,0,0,0,21.13,12,Outer Regional Australia,2,951.3654887670943,965.4707558255948,978.0773902979099,951.3654887670943,4.332126310705603,4.662382432552739,5.005383003670525,4.332126310705603,964.2279411764706,950.6397058823529,976.021897810219,949.2919708029198,4.525179856115108,4.223021582733813,4.9352517985611515,4.258992805755396
2341,97.62,0,0,0,2.38,12,Outer Regional Australia,2,817.9838904744698,826.0528547061414,893.6325690925289,817.9838904744698,1.431917466454504,1.5398909166409909,1.7759572470283298,1.431917466454504,868,859.5,932.8333333333334,857.3333333333334,2.3333333333333335,2.1666666666666665,3.1666666666666665,2.3333333333333335
2342,100,0,0,0,0,12,Outer Regional Australia,2,990.6422231311643,1000.5052986992514,1041.1047783820168,990.6422231311643,4.7679567693398575,4.512532090668112,7.000438132863122,4.7679567693398575,1034,1021.5714285714286,1066.857142857143,1016,6.285714285714286,5.857142857142857,7.857142857142857,6.142857142857143
2343,100,0,0,0,0,12,Outer Regional Australia,2,923.3541601766142,930.2697167794262,964.695258323607,923.3541601766142,3.2292516236102373,3.346666985391177,4.425330227039506,3.2292516236102373,949.625,948.125,989.2083333333334,957.0833333333334,4.166666666666667,4.125,5.541666666666667,4.541666666666667
2344,59.08,0,0,0,40.92,12,Outer Regional Australia,2,1013.121780546074,1041.3892472476866,1069.5472216214896,1013.121780546074,5.416166053815829,6.828571772320344,7.958954346587315,5.416166053815829,1047.1666666666667,1023.8333333333334,1077.1666666666667,1008,7,5.833333333333333,8.166666666666666,5.833333333333333
2345,100,0,0,0,0,12,Outer Regional Australia,2,952.5445522450877,977.92840991160665,1039.6549131185095,952.5445522450877,4.393199736743567,4.3932023259392485,6.393202195491544,4.393199736743567,999.8571428571429,982.1428571428571,1040,969.4285714285714,5,4.857142857142857,6.857142857142857,4.714285714285714
2346,100,0,0,0,0,12,Outer Regional Australia,2,892.5495847929872,900.1974652517498,950.2356956326155,892.5495847929872,2.3667738293524874,2.234738170354795,3.646306206076126,2.3667738293524874,947.3888888888889,939.2777777777778,990.4444444444445,950.5555555555555,3.388888888888889,3.5555555555555554,5,4.111111111111111
2347,100,0,0,0,0,12,Outer Regional Australia,2,897.6950432217958,901.3812010128095,937.1160666901438,897.6950432217958,2.4997332891073656,2.321579961304077,3.48748471457705,2.4997332891073656,950.5333333333333,947.4666666666667,986.0666666666667,974.5333333333333,3.6,3.8,5.133333333333334,4.8
2350,95.01,0,0,0,4.99,12,Outer Regional Australia,2,989.8192227187676,992.5438541783169,961.6050647174386,989.8192227187676,5.146137167275527,5.159397307273626,4.438654977764893,5.146137167275527,996.2465753424658,993.4931506849315,973.1780821917808,1037.945205479452,5.232876712328767,5.2465753424657535,4.808219178082192,6.726027397260274
2351,0,0,0,0,100,11,Inner Regional Australia,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,5,3,7
2352,76.66,0,0,0,23.34,12,Outer Regional Australia,2,948.2943202418294,981.8052007424137,1012.650838192858,948.2943202418294,3.4301344996159613,4.16698692514207,5.493235622788358,3.4301344996159613,989.2857142857143,961.2142857142857,1024.5714285714287,950.7857142857143,4.4,3.933333333333333,5.866666666666666,3.8666666666666667
2353,99.92,0,0,0,0.08,12,Outer Regional Australia,2,940.5828230378361,973.1583230780499,1001.4520242819914,940.5828230378361,3.397580800568307,3.8495579894076144,5.247135960473762,3.397580800568307,981.7142857142857,958.5714285714286,1022,944.5714285714286,4.142857142857143,4,5.857142857142857,3.5714285714285716
2354,100,0,0,0,0,12,Outer Regional Australia,2,972.7873112488703,983.2457826919152,1004.3750603620451,972.7873112488703,4.416852511405292,4.6029784689062785,5.4220513307266405,4.416852511405292,972.6071428571429,965.1071428571429,1000.5714285714286,999.2142857142857,4.178571428571429,4.107142857142857,5.25,5.464285714285714
2355,100,0,0,0,0,12,Outer Regional Australia,2,926.7790420834066,936.0017148768948,978.5952380217315,926.7790420834066,2.8823845513431148,3.155842028721345,4.368249148368138,2.8823845513431148,938,938.2,984,958.2,3,3.2,4.6,4
2356,0.01,99.99,0,0,0,13,Remote Australia,3,829.0027654214857,795.0037935910125,887.0029781462154,829.0027654214857,1.000070908243225,1.000070908243225,2.0000886353040315,1.000070908243225,902,907,971,923.5,3,3,4.5,3
2357,100,0,0,0,0,12,Outer Regional Australia,2,909.2471963789671,915.1256368283059,939.5228179362286,909.2471963789671,2.6277491596070104,2.684163040832066,3.508482356672402,2.6277491596070104,944,942.5238095238095,976.6190476190476,983.7142857142857,3.380952380952381,3.5714285714285716,4.714285714285714,5.0476190476190474
2358,99.57,0,0,0,0.43,12,Outer Regional Australia,2,945.0531385893114,964.6909283898881,976.926383760503,945.0531385893114,3.460161917589594,3.707571574835939,4.379878238220314,3.460161917589594,998.9166666666666,986.2083333333334,1014,1011.5,4.958333333333333,4.875,5.791666666666667,5.791666666666667
2359,100,0,0,0,0,12,Outer Regional Australia,2,890.5085043722388,887.7662886811473,954.0737783433964,890.5085043722388,2.3877949210921554,2.2545580660697992,3.521830453712363,2.3877949210921554,966.3333333333334,966.8888888888889,1011.1111111111111,994.5555555555555,4,4.222222222222222,5.666666666666667,5.333333333333333
2360,100,0,0,0,0,12,Outer Regional Australia,2,905.127154677392,919.3970724681906,946.1932178361305,905.127154677392,2.8472534482167986,3.1868445893698403,3.8986337894893315,2.8472534482167986,937.0681818181819,925.0227272727273,968.3863636363636,939.9545454545455,3.522727272727273,3.3181818181818183,4.545454545454546,3.8181818181818183
2361,100,0,0,0,0,12,Outer Regional Australia,2,863.8538527448867,853.8000593179705,930.3481508246341,863.8538527448867,2.3644901346857803,1.9555798556959885,2.8880807317677033,2.3644901346857803,917.5555555555555,921.8888888888889,969.7777777777778,970.2222222222222,2.7777777777777777,3.2222222222222223,4.222222222222222,4.888888888888889
2365,100,0,0,0,0,12,Outer Regional Australia,2,941.9282173595034,956.07431326617575,989.4044701828064,941.9282173595034,3.4516320336343114,3.532051411629474,4.887483479818926,3.4516320336343114,979.0555555555555,972.3333333333334,1010.2222222222222,994.9444444444445,4.333333333333333,4.444444444444445,5.611111111111111,5.388888888888889
2369,100,0,0,0,0,12,Outer Regional Australia,2,812.9799752933567,803.9168129864968,886.2928580599564,812.9799752933567,1.4165791076948284,1.492898730149722,2.0973108928831747,1.4165791076948284,872.3333333333334,872.8333333333334,930.8333333333334,899.6666666666666,2.3333333333333335,2.3333333333333335,3.3333333333333335,3
2370,100,0,0,0,0,12,Outer Regional Australia,2,911.034654021189,918.5192683256627,942.8955315534623,911.034654021189,2.7474769416360054,2.6014679507858096,3.6552426718904187,2.7474769416360054,933.6333333333333,927.6666666666666,962.3666666666667,957.9333333333333,3.033333333333333,3.2,4.2,4.166666666666667
